Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Amali,Tp3MF3DNXuW41A10PQ2nFw,4.0,331,3,New York,NY,10022,Greek
Anchor Grill,_eDqIOQKEntGHC6JgVYyCg,5.0,102,3,New York,NY,10019,Modern European
West Side Steakhouse,Ucya5uGBVUA3azs-HX0sTA,4.0,337,3,New York,NY,10036,Steakhouses
Locanda Vini e Olii,53ZNJNrT91VgvrI0LFjLNQ,4.0,278,3,Brooklyn,NY,11238,Italian
James,RZvUUM0vJVji8mSnPSFhTA,3.5,409,3,Brooklyn,NY,11238,American (New)
Via Carota,jnHbdsqlTKlPcmJ8BCP9-g,4.0,294,3,New York,NY,10014,Italian
Bubo,vlepW-Y_RDQaDMLtEwHWmg,4.5,119,3,New York,NY,10016,Tapas/Small Plates
Le Coq Rico,ckA5dhV4ve-QZXUBFI6TUA,4.0,280,3,New York,NY,10003,French
Chez Josephine,A8zppFZvBDGUKRSUrzJWMg,4.0,401,3,New York,NY,10036,French
Prospect,BfhICClikxU7AG01nOOeCA,4.0,215,3,Brooklyn,NY,11217,American (New)
Emilio's Ballato,l7Z0p-PkSwIDPLPY1TRl8A,4.0,253,3,New York,NY,10012,Italian
Virginia's,Gn7oaWjBoEGHe1_bfsBikg,4.5,147,3,New York,NY,10009,American (New)
Davio's Northern Italian Steakhouse,7pvTicRAhXB1Ld74MWjkXQ,4.0,248,3,New York,NY,10017,Steakhouses
Socarrat Paella Bar - Midtown East,3LZhWUqvEMaoc1vnAkmAlQ,3.5,412,3,New York,NY,10022,Spanish
STK Midtown,ryng69yOCoveA68KE6jl-Q,3.5,653,3,New York,NY,10036,Steakhouses
Toro,I-B1Xbq6vIGRkdKVaQ8Uew,3.5,442,3,New York,NY,10011,Tapas/Small Plates
Little Park,np7wKWwTAhetwpXqsWpFkQ,4.0,317,3,New York,NY,10007,American (New)
Limani,7ZecxKox2SiVtsNDWphJZQ,4.0,334,3,New York,NY,10111,Mediterranean
Vai Restaurant,iBPQRnM_TMQX6tYdjCbCXA,4.0,337,3,New York,NY,10024,Italian
Minamoto Kitchoan,Bm_OeNNmJ6Q8FXUDzGzfHw,4.5,121,3,New York,NY,10022,Desserts
Cafe Luxembourg,fSQ3CCtFSJ2S8VXDi02-3Q,4.0,435,3,New York,NY,10023,American (New)
il Buco Alimentari & Vineria,-VvrQWfbkQWeuGC4L0KcfQ,3.5,493,3,New York,NY,10012,Italian
Loopy Doopy Rooftop Bar,2hHlAxt4gsfMUkG48pXXKw,3.5,597,3,New York,NY,10282,Lounges
Kellari Taverna,mQX9JxLMlhVxaUMP9ADUHw,3.5,520,3,New York,NY,10036,Greek
Miss Ada,cg7IxNN5wyrXVP5tkCaZRg,4.5,120,3,Brooklyn,NY,11205,Mediterranean
Philippe By Philippe Chow,Vzx-7-jSEBz2g8NuGVhHvQ,3.5,585,3,New York,NY,10065,Chinese
My Moon,avBY-xnfy4_pXCNc6EFHpg,4.0,307,3,Brooklyn,NY,11211,Venues & Event Spaces
Zuma,qU3ejLMndurKQTkM01gutg,3.5,516,3,New York,NY,10016,Sushi Bars
Shimizu,zm-PPnv9eAkWYFGpVg9kMg,4.0,285,3,New York,NY,10019,Japanese
Cibar,AlZYxW1hQ3S2sGbtNjo64w,4.0,282,3,New York,NY,10003,Lounges
Charlie Bird,Bh1JBgQWZl9zct46uw_FzQ,3.5,396,3,New York,NY,10012,Italian
Analogue,igbXdpEil8ZTcridxpBlLg,4.0,222,3,New York,NY,10011,Cocktail Bars
Shalom Japan,zJcxZQbTSAP3q4Fy-6WAyw,4.0,234,3,Brooklyn,NY,11211,Japanese
GunBae,0GN6l4FAknTFSWZhEan45A,4.0,195,3,New York,NY,10007,Korean
Fine & Rare,Xk3BVvlX-KXh6kJhbClMKw,4.0,178,3,New York,NY,10016,American (New)
Aldo Sohm Wine Bar,eoz2NahxyivVRs8Ll9Ljjg,4.0,199,3,New York,NY,10019,Wine Bars
Blaue Gans,7A9oG-oiaJRgbmqTUsBckg,4.0,275,3,New York,NY,10013,German
Let's Meat,t_UObgQX6M_ZRn3tk2cXYQ,4.0,220,3,New York,NY,10016,Korean
Doff's East 25th Street Pub,lmA5_K0VF8Oaryb8Hg40Iw,2.5,2,1,Des Moines,IA,50317,Pizza
Phoenix Asian Restaurant,tDtmqMKC41cEOUURg4SM3Q,3.0,26,1,Waukee,IA,50263,Chinese
Planet Sub,j7ObmCEILopixqSyVLOyrA,3.5,17,1,Urbandale,IA,50322,Sandwiches
Sally's,D4dhHMHcu1-77cBthuiooQ,2.0,3,1,Des Moines,IA,50309,American (Traditional)
Sweet Swirls Rolled Ice Cream,O0VnASDGW8s6Z1G2M71SpA,4.5,5,1,Johnston,IA,50131,Ice Cream & Frozen Yogurt
Culver's,0E22-KFqGaSAacW3XlxEaw,3.5,14,1,Ankeny,IA,50021,Fast Food
Front Row,cGj2fKItIIGZK2kQQ9xyFQ,3.5,10,1,Clive,IA,50325,Sports Bars
Taco John's,Ul1RVe5ef22nz60P1RbaCQ,3.5,6,1,West Des Moines,IA,50265,Mexican
Casey's General Store,gTFkwvly-QjV4-gGMuYZHA,4.5,6,1,West Des Moines,IA,50266,Pizza
Caribou Coffee and Einstein Brothers Bagels,nVx2bvsY8VA8pIe5Ig7zow,3.5,16,1,Urbandale,IA,50323,Coffee & Tea
Monterrey Mexican Restaurant,YaJ8iOWQEEgFrjZ5CZ__Aw,3.0,26,1,Altoona,IA,50009,Mexican
Daylight Donuts,cGKLpGBNsiMHRbDS9mRB9w,4.0,11,1,Ankeny,IA,50023,Donuts
Scotty's Pub and Grub,AbYcCOh3mx0sjKEbdb1peg,3.5,10,1,West Des Moines,IA,50265,Bars
Bakers Square,a9pMU2OkA-wf9Wjeifs-4w,3.5,16,1,Clive,IA,50325,American (Traditional)
Panda Express,U7nKzz4A65kjKohvnsWy_w,5.0,4,1,W Des Moines,IA,50266,Chinese
B-Bop's,3aN-I79ZL2FqEBK96FMoCw,4.0,12,1,Altoona,IA,50009,Fast Food
Papa John's Pizza,wGiFTPq5m5RcI3I7hhqjLQ,4.0,8,1,Ankeny,IA,50021,Pizza
Caribou Coffee,pCLmBeL1hZfCzoOrbn49Mg,3.5,19,1,Ankeny,IA,50021,Coffee & Tea
Dunkin' Donuts Express,qw241Hv4Zf9E0TnFydIajQ,2.5,2,1,Des Moines,IA,,Donuts
Maid-Rite,IKG42nxjCDw7rdR0i-8LKg,3.0,20,1,Ankeny,IA,50021,Diners
Papa Murphy's,pzC_14K8MC3HYZP5a83Muw,4.5,5,1,Urbandale,IA,50322,Pizza
B-Bop's,8FSfR_oM63th19rKDHheJg,4.0,8,1,West Des Moines,IA,50266,Burgers
Chipotle Mexican Grill,NfffTYAp1hMvTJzJDhZ6kg,4.0,9,1,Ankeny,IA,50021,Mexican
Dairy Queen Stores,16kqrQ2TfQq1njLZZSy_fA,2.5,3,1,Des Moines,IA,50315,Ice Cream & Frozen Yogurt
Five Guys,HLNxMNxKvBL7QDSXoQdnkw,3.0,17,1,Ankeny,IA,50021,Burgers
Village Inn,mewX-kYKFNLCjy1_u9jNaA,3.0,13,1,West Des Moines,IA,50266,Breakfast & Brunch
Jimmy John's,fobl6VCzMy-L4mw3KNH-aw,4.5,6,1,Ankeny,IA,50023,Sandwiches
China Jade,s-BdFiMhwBHoyCutweuy2g,3.0,25,1,West Des Moines,IA,50265,Chinese
Dairy Queen Altoona,5WIRAcnyx6gnyh-medlvQg,4.0,7,1,Altoona,IA,50009,Ice Cream & Frozen Yogurt
Cj's Bagel Basket,ctzYc6WPx3tvdW17FDroTw,3.0,26,1,Ankeny,IA,50021,Bagels
Doozies Bar and Grill,7OhDzNWvEeU452yxYpqqvg,2.0,3,1,Des Moines,IA,50309,American (Traditional)
Panera Bread,0Q8ZRWJy-UjqEtbAkds6jg,2.5,32,1,West Des Moines,IA,50266,Sandwiches
Ladder 13,J5ghxCaGON1922NfT4DY7w,4.5,3,1,West Des Moines,IA,50265,Dive Bars
Mickey's Irish Pub & Grub,mzotvBQllY8qHqeqan2CTg,2.5,18,1,Clive,IA,50325,Pubs
Cookies by Design,xyFvAAqBynpVKoVQVjWxbg,4.5,6,1,Urbandale,IA,50322,Bakeries
American Grill - Pizza Hut,Ei1juB9-c5UauJnjc3EYVA,3.0,1,1,Des Moines,IA,50321,Coffee & Tea
D.R. Deli & Desserts,42Wz-8AAEHz8E50khTuIJA,3.5,6,1,West Des Moines,IA,50266,Delis
McCuen's Pub,vb_AdmQj8JkvdNPZAEAbYg,3.0,1,1,Des Moines,IA,50317,Pubs
Mixed,-_NU24wz6OZMDuQcmFPqUw,3.0,21,1,West Des Moines,IA,50266,Salad
New American Brewing,Xb0nrovU48OU9xSj2XRPSQ,4.0,7,1,Ankeny,IA,50023,Breweries
Dairy Queen Stores,slwPF789pK6ouoJHq3nr2Q,3.0,7,1,West Des Moines,IA,50265,Ice Cream & Frozen Yogurt
Taco Bell,pFDHsmBBXtSNXw47o3le0Q,2.0,23,1,West Des Moines,IA,50266,Mexican
Northern Lights Pizza Company,w2LQ32KxqFc_G3IIzey8Lg,3.5,13,1,Ankeny,IA,50021,Pizza
Pickerman's Soup & Sandwich Shop,lRhjlnJ6gAy0Inw49KjPiA,3.5,10,1,West Des Moines,IA,50266,Sandwiches
Pancheros Mexican Grill,7z456hyjlcnnoLPMV1a2vw,3.0,19,1,Altoona,IA,50009,Mexican
Mama Lacona's Restaurant,_aGXwNhsV0i3VdKKffpTLw,3.0,56,2,Urbandale,IA,50323,Italian
Plaza Lanes Family Sports Complex,iNpCnz1NaFpCalryPDqCHw,4.0,9,2,Des Moines,IA,50310,Bowling
Uptown Food And Beverage,3Mxg7zI0Av67FO--HMUryA,4.0,18,2,Ankeny,IA,50023,Pizza
On The Border Mexican Grill & Cantina,mxQht3PwVjXAQ_Aa60sUbQ,2.5,77,2,W. Des Moines,IA,50266,Mexican
Friedrichs Coffee,XEdJ0_DuAOx1GdJ7QpCGOA,3.5,12,2,West Des Moines,IA,50266,Coffee & Tea
Ninja Hibachi Express and Sushi,0FAGBC319MwQTHuUc-pyBA,3.5,21,2,Clive,IA,50325,Japanese
Hy Vee Market Grille,e19-dMDfDpYyA6SHePsvTQ,3.5,27,2,Ankeny,IA,50023,American (New)
Grumpy Goat Tavern,pj4rO3WdYNOrACA_yd1UYw,3.0,43,2,Ankeny,IA,50021,American (New)
Hy-Vee Market Grill,Oh38yk2aVBP9458slzcr4Q,2.5,3,2,Des Moines,IA,50320,American (Traditional)
Applebee's Grill + Bar,p9E-dgY6bR1Y6ZNxXXMNZg,4.0,14,2,Ankeny,IA,50021,American (Traditional)
China Moon,i40WnHr2nMWq7nfNowl-UQ,3.5,24,2,Ankeny,IA,50021,Chinese
Chicken Coop Sports bar & Grill,xSvObQaeJ4oeZW-TfcPRvg,3.0,41,2,Urbandale,IA,50398,Sports Bars
Castaways Bar and Grill,xTQ0GXKmogup1itvbTf_jQ,2.5,4,2,Des Moines,IA,50322,Bars
Starbucks,TPV5Iq2Q9GeGRM08LYQakw,4.0,14,2,Altoona,IA,50009,Coffee & Tea
Tavern Pizza and Pasta Grill,ue51EB_SNcNZOXLofRcM-g,3.0,38,2,West Des Moines,IA,50266,Pizza
Beerstyles Taproom and Gastropub,uDPNfqC09LYZZq8fx8sOXg,3.5,28,2,West Des Moines,IA,50266,American (Traditional)
Perkins Restaurant & Bakery,bo0-5FvzllhG0Y_2IA97fQ,3.5,25,2,Altoona,IA,50009,Breakfast & Brunch
Big Lars,7g9iI7yO0Z3mbZWGl1Sgww,1.5,6,2,Des Moines,IA,50309,Dance Clubs
Buffalo Wild Wings,lO1CyasBCwKj6UtSD3F2IA,2.5,68,2,West Des Moines,IA,50266,Chicken Wings
Viva Mexican Restaurant,bSjGHArVJoD8PoICRXFMow,3.0,24,2,Urbandale,IA,50322,Mexican
Pho Shobu,z-axtaQCA3hUAJt966F4pQ,3.0,29,2,West Des Moines,IA,50266,Vietnamese
Chili's,p0z_dj0i6j1Y4izvdkic2w,3.0,32,2,Clive,IA,50325,Bars
Buffalo Wild Wings,i5BhFD2dTV2pkMT8ICnOWQ,3.0,34,2,Ankeny,IA,50021,Chicken Wings
Starbucks,dw1Y-U3YwMw3z7pRpUpkng,3.5,17,2,Urbandale,IA,50322,Coffee & Tea
Mandarin Noodle House,9Bm4DLFBBqwsWRqXVqX0Ww,3.5,18,2,Johnston,IA,50131,Chinese
Blaze Fast-Fire'd Pizza,pRC0yGscYlDH1ufLX1pfng,4.5,9,2,West Des Moines,IA,50266,Salad
Perkins Restaurant & Bakery,bBeI9WQkbdyhqWcKH1yozg,3.5,20,2,Ankeny,IA,50021,American (Traditional)
Jokers,YjDaCTkdQSB0HegaoUQ0eg,2.5,4,2,Des Moines,IA,50309,Cocktail Bars
The Hy-Vee Market Grill,vRf3sCmRn8yQehRHa0Xh1w,2.5,26,2,Urbandale,IA,50322,Salad
Mustang Grill,YIbIeu1wvUuz6V92EVi0Xw,3.5,20,2,Grimes,IA,50111,American (New)
The Corn Patch,KfuHw4vkcTSATjPKFcTpEw,3.0,28,2,Grimes,IA,50111,American (Traditional)
Spice Pot - Breads & Biryani,cUUTIKGjVv5ly4jkPV01Ig,3.5,15,2,Urbandale,IA,50322,Indian
Twin Peaks,seWf8IBO_Pjd6DC14jF8WA,2.5,46,2,West Des Moines,IA,50266,American (New)
The Rack,NPwA1ZLmnU8_HtlvnfjzhQ,4.5,5,2,Clive,IA,50325,Pool Halls
Nuevo México Mexican Restaurant,mLJnS89el_wiL3GbRvuWRw,3.5,21,2,Johnston,IA,50131,Mexican
Jay's Cookies,jXcMC9SsXUZwAmBNiLL0tQ,5.0,5,2,Ankeny,IA,50021,Desserts
Cumming Tap,O3l4iVEMxZkIRmPkhVm_Bg,4.0,9,2,Cumming,IA,50061,Dive Bars
Benchwarmers Sports Bar & Grill,GHQci1gNW-6r4rq6CbvhoQ,3.0,28,2,Ankeny,IA,50023,Sports Bars
Taco Hangover,oIBliKa50cnuVqtSbxjDOA,3.5,18,2,Ankeny,IA,50023,Mexican
Rookies Sports Bar & Grill,XdEDiGkbHbx2U6Lv1PX2kA,3.5,17,2,Clive,IA,50325,Sports Bars
Cattoor's On Grand,oG1pERJJmEwrowx2tmKfZQ,4.5,4,2,West Des Moines,IA,50265,Bars
Hacienda Vieja,XdDG583WYwL97TN3ejujCw,4.0,11,2,Grimes,IA,50111,Mexican
Triple Crown Buffet,SULEdfr3e34DP8RPXuqmNA,3.0,20,2,Altoona,IA,50009,Buffets
Whiskey River Ankeny,crqMIZ9zbayPgsJTFj9KIg,3.0,38,2,Ankeny,IA,50023,Bars
1884 Coffee Company,2lGr6sCkL7mywucRSAUY0g,5.0,5,2,Bondurant,IA,50035,Coffee & Tea
Pizza Ranch,uY7a4bTpOFr4NeyyNkhD1A,3.0,22,2,Urbandale,IA,50322,Pizza
El Azteca,tw30scdGh7tqs0inRhMlBA,3.0,22,2,Ankeny,IA,50021,Mexican
Tapz Pub,ml7cD6OsfQNJkWiiH3DZiQ,4.5,3,2,Clive,IA,50325,Pubs
Denny's,A_BRMS2cHBKSJlR7yccLew,2.0,45,1,Omaha,NE,68124,Breakfast & Brunch
Juan Taco,6JyWHrgAoEzr6AlBB6Xmig,4.0,9,1,Omaha,NE,68114,Mexican
Mitch's Pub,JrmTNwW-oX0OQo5S4xIGEw,4.0,9,1,Omaha,NE,68116,Sports Bars
PizzaWest,3YJuiP7bK_Tv2brcjVVldw,3.5,77,1,La Vista,NE,68128,Pizza
Sarku Japan,E5Z7poFscGH1rwMlOxcdfA,4.0,9,1,Omaha,NE,68144,Japanese
D'Leon's Mexican Food,lZBe7OGEdyZXV7s16T1h-Q,3.5,14,1,Omaha,NE,68132,Mexican
La Esmeralda,COodJ3C4V-QHLVZYI-Pe-A,5.0,4,1,Omaha,NE,68107,Mexican
Scooters Coffeehouse,15oW4PUMd8hqEvHHMpOGrQ,4.5,5,1,Omaha,NE,68134,Cafes
Big Red Restaurant & Sports Bar,yDfvdDpLv3hIRpy_hsaupQ,3.0,18,1,Omaha,NE,68114,American (Traditional)
Great Dragon Chinese Restaurant,6JP_LcwuRdTs4en21zqR1w,3.5,12,1,Omaha,NE,68107,Chinese
Popeyes Louisiana Kitchen,ANY_m39Tcf2lvwYlnR3aVw,3.0,19,1,Omaha,NE,68137,Fast Food
Taco John's,W9RhbgbxQVMZNKWLAtNkjQ,3.5,14,1,Omaha,NE,68137,Mexican
Hardee's,_kAUs4R0ebqm4XWhYMLkAg,3.5,15,1,Omaha,NE,68138,Fast Food
Don Gaby's Restaurant,FRi-S47LT9VhABwRd4y77g,3.0,15,1,Omaha,NE,68107,Mexican
The Dining Room at Union Pacific Headquarters,0lZ0-FeCsxP1qtMpf-Thhg,4.5,6,1,Omaha,NE,68179,Cafeteria
Noodles & Company,ao1vwOeW-UU4pJEeHAz8Xg,2.5,29,1,Omaha,NE,68137,Noodles
IHOP,fKjSS90PeyUtXsY3evrV7Q,2.5,30,1,Omaha,NE,68144,Breakfast & Brunch
Billy's Miracle Hills Cafe,Lra3bFHGCyvbZ-tVu4vwuA,3.5,10,1,Omaha,NE,68154,Diners
Manhattan Deli,6QB8G1S-IkdhsST2kqADUA,3.5,11,1,Omaha,NE,68102,Delis
Tanner's Bar & Grill,Mr-jI05v0sMovsNWCAj1mw,3.0,22,1,Omaha,NE,68144,Sports Bars
Poop Deck Bar,s3IaMuv65aZHvcvrAJPgtA,4.0,9,1,Omaha,NE,68106,Dive Bars
Panda Express,01WY1HbPjkMxMjG0dxgagw,3.0,18,1,Omaha,NE,68132,Chinese
Scooter's  Coffeehouse,UUFP9-yGt4IoYNIKWVtq3Q,3.0,15,1,Omaha,NE,68134,Coffee & Tea
The Neighber's,hBzI8UkkPW5piWKisD_o6w,3.5,13,1,Omaha,NE,68106,Dive Bars
McDonald's,9lEjwHJAoTK1r9721yI05g,2.5,23,1,Omaha,NE,68131,Fast Food
Jalapeno Restaurant,CLwoUSamfhTxvabVY_ANiA,4.0,8,1,Omaha,NE,68107,Mexican
The Food Court,UthtYQ74PNN6VYPZw-f4GQ,2.5,21,1,Omaha,NE,68105,Fast Food
Parliament Pub,SL69e9RhF8knMIYXZc5VVg,2.5,28,1,Omaha,NE,68102,Pubs
Stadium Club,VpqNadaQRk3Nla04ymD4Tg,3.0,22,1,Omaha,NE,68102,American (Traditional)
Chrome,4zljb-gYMXbO3w-Zbf05vQ,4.0,6,1,Omaha,NE,68127,Sports Bars
Lina's Mexican Restaurant,xVae0D6LSl4SmBrfvULRhg,4.0,29,1,La Vista,NE,68128,Mexican
Village Inn,SfgUCmDvTJ2Joupl8KezQA,3.5,11,1,Omaha,NE,68134,Bakeries
Culver's Butterburgers & Frozen Custard,rNOv77QtrYMYEFikxgW5-w,2.5,22,1,Omaha,NE,68164,Burgers
Green Land Grocery,EQliTVU7UJGV_Nl5j85Gpw,4.0,13,2,Omaha,NE,68127,Grocery
The Verdict Bar & Grill,m7EP84Zthg5jTd6KtN6sFA,3.5,25,2,Omaha,NE,68102,Bars
Market Basket,O3LNYqPVZdaj9IzWX20P3Q,3.0,51,2,Omaha,NE,68124,American (New)
Ragazzi's Pizza,TKtWWi3PaL4GYTBIYSCKTQ,3.5,31,2,Omaha,NE,68116,Pizza
Outback Steakhouse,NVt6Ue5BiQVUM1Bg4NVWGA,3.0,44,2,Omaha,NE,68144,Steakhouses
Family Fun Center XL,IMhHF36P4PnD3_vhq3RBXw,3.0,69,2,Omaha,NE,68127,Arcades
Liberty Tavern,GZa5qURgudb-xvByyDNYJQ,3.0,41,2,Omaha,NE,68102,American (New)
Pauli's,nPxWa-gY8IXJZpGYLruWOw,3.5,23,2,Omaha,NE,68154,Sports Bars
The Amazing Pizza Machine,o2U8h_f174efQlWJeH09FQ,3.0,52,2,Omaha,NE,68137,Arcades
Tanners Bar & Grill,REn9jWjONDbRfva5v_LKWg,3.0,57,2,Omaha,NE,68116,Sports Bars
The Grove Juicery,1mEBEoTbd_UV5xXOK9imsQ,3.5,21,2,Omaha,NE,68131,Juice Bars & Smoothies
Musette Bar,yTktDn4n6Jsw1KcPhBP2mw,4.0,15,2,Omaha,NE,68104,Bars
Dickey's Barbecue Pit,ySBEARy--0J_8LD7-y7GJw,3.0,35,2,Omaha,NE,68144,Barbeque
Finnegan's Pub and Grill,BT9LLDjzCsrfEjLSV7nV9Q,4.0,17,2,Omaha,NE,68137,Pubs
Hutong Sushi Grill,rOh2GZ4k9btQnUz68Adx8A,4.0,62,2,La Vista,NE,68128,Japanese
Hog Wild Pit BBQ,QHG1713lvVXG9qnCQ0AoXA,3.5,28,2,Omaha,NE,68131,Barbeque
Cupcake! Omaha - Dundee Branch,WibUT8dTsxWQs1uwiIQqWw,3.0,26,2,Omaha,NE,68132,Cupcakes
Dandelion,gw3cPNF-Nlhys5yGYJ4cfw,4.5,7,2,Omaha,NE,68102,American (New)
Maria's Mexican Restaurant,iSfNErVVHkDAH1V7cKA1xA,3.0,94,2,Ralston,NE,68127,Desserts
High Vibe Cafe,VoaHKapKSjhLJUJpKMESww,3.5,13,2,Omaha,NE,68106,Cafes
Beyond Golf Bar + Kitchen,FWnshzmDHnYP53Be66bzDw,4.0,45,2,La Vista,NE,68128,Sports Bars
Vida Southwest Grill,KgTsn8LsL10dOHxyDAVUtw,4.0,14,2,Omaha,NE,68124,Mexican
Howard's Charro Cafe,7t3-S3NJ81swR_OPrjg5jQ,3.0,37,2,Omaha,NE,68107,Mexican
Valentino's,uKeHFNXFDK7KPiUfU86r1w,2.5,50,2,Omaha,NE,68102,Pizza
Pizza Ranch,0GmG6LnPqThmzPMR-qP4kg,2.5,35,2,Omaha,NE,68124,Pizza
Old Mill Lounge,rQUFuf7XOcm6_fe1G4YzOw,4.5,8,2,Omaha,NE,68154,"Beer, Wine & Spirits"
Ryan's Food and Spirits,AUSuk5FUX7v-XpribER1zQ,3.0,49,2,Omaha,NE,68142,American (Traditional)
Buffalo Wild Wings,1DLHzgoMdx0i-2lPb_f6XQ,2.5,56,2,Omaha,NE,68137,American (Traditional)
Fairmont Mercantile,nByKLS2J_mm1-tgwys2s3Q,3.5,14,2,Omaha,NE,68102,Antiques
Saints Pub + Patio Roanoke,ZnJptneBS7OAj8jDe8uxJw,2.5,44,2,Omaha,NE,68164,Sports Bars
L&G Vietnamese Sandwich,7VkvVDx6Lb8fDVmJzDShrA,4.5,140,1,San Francisco,CA,94109,Vietnamese
A K Meats,E60m-4IPYWZogI0EEVwbog,4.5,234,1,San Francisco,CA,94121,Delis
R Image Market,kJaPHcK6_PUX215ecm_1VQ,4.5,120,1,San Francisco,CA,94110,Convenience Stores
Mexico Tipico,N_-4AfYmNFKEkvgh3Qj5Eg,4.5,207,1,San Francisco,CA,94112,Mexican
Hole In The Wall Coffee,LYR-FTjuFk_cCKI7mqO10A,4.5,126,1,San Francisco,CA,94133,Coffee & Tea
Daniel's Cafe,_7PmCSs1oEGLevlonhdFRw,4.0,245,1,San Francisco,CA,94102,Coffee & Tea
Mercury Cafe,X1XdSgiNBAEwMrC7WeLO2w,4.0,294,1,San Francisco,CA,94102,Coffee & Tea
Hemlock Tavern,4ru4aHDEPM7SIpx_mp2pFg,3.5,646,1,San Francisco,CA,94109,Music Venues
Shangri-La Vegetarian Restaurant,sBMuIHnFUmtBs86iV4ZNeQ,4.0,414,1,San Francisco,CA,94122,Chinese
Pineapple King Bakery,qu975NgOv1n1oAS2RDheyg,4.0,236,1,San Francisco,CA,94122,Bakeries
Serrano's Pizza,P-PhLMdBTZSPC4Z_IS3i0w,3.5,581,1,San Francisco,CA,94110,Pizza
Tony Baloney's,UfRtNO0ZPscwVFNQl2ZUcw,4.0,220,1,San Francisco,CA,94103,Delis
Fayala,Ke7IOhlPnWYbdfGgXp78MA,4.5,210,1,San Francisco,CA,94105,Mediterranean
Folklores Coffee Traders,aF682DEnmO6TBQdLb_dHwg,5.0,84,1,San Francisco,CA,94115,Coffee & Tea
Clancey's Market & Deli,kjQneHe83CJ4ObxT2BlM3g,4.5,155,1,San Francisco,CA,94122,Grocery
Raavi,lKdg2_B4v0mr3irBzeaHWA,4.0,369,1,San Francisco,CA,94133,Indian
Bun Mee,_KtkAiwyxHbkn9O6yEMvjA,3.5,869,1,San Francisco,CA,94115,Vietnamese
L's Caffe,tE1iZfdyB6UwqupnQ5a1Gw,4.0,209,1,San Francisco,CA,94110,Coffee & Tea
The Little Shamrock,iAXueXB2SPN5GdQA_lNqbA,4.0,260,1,San Francisco,CA,94122,Pubs
Lotta's Bakery,L-P-Vqy45mTOeYUdLjyMfQ,4.5,199,1,San Francisco,CA,94109,Bakeries
Coffee to the People,HZThElQfFLIqGc8ZVdRh7g,3.5,474,1,San Francisco,CA,94117,Coffee & Tea
Eggettes,TB3Yx9vRug8lnkL-08VkCw,3.5,530,1,San Francisco,CA,94122,Bubble Tea
Gio Gelati,JWsP9ZkE3gNuyk2TkdjzsA,5.0,87,1,San Francisco,CA,94123,Gelato
AA Bakery & Cafe,SeXRih1jqC_GV1suD1bf-w,4.0,361,1,San Francisco,CA,94108,Bakeries
Han's Coffee Shop,g_1m6w0hdDHoWXdj5snXSQ,4.0,304,1,San Francisco,CA,94109,Coffee & Tea
ilana's Coffee,r2VvA24rgH-42Bo2ZeOU9A,4.5,155,1,San Francisco,CA,94121,Cafes
Flying Pig Bistro Pub,G3yD1-3fXYOnzmI-rOd7NA,4.0,245,1,San Francisco,CA,94103,Sandwiches
Dos Piñas,HiNAV0gYGTARTxDQj9yyww,3.5,585,1,San Francisco,CA,94103,Mexican
STEEP Creamery & Tea,gJsUMxHGXkEdN7hIMhhmKA,4.0,229,1,San Francisco,CA,94107,Ice Cream & Frozen Yogurt
Scullery,zeO401-Y-2BLiIv9bl0UkA,4.5,147,1,San Francisco,CA,94102,Coffee & Tea
Big Mouth Burgers,ZPVCTXm4olsIEk4rWwAIWQ,3.5,508,1,San Francisco,CA,94110,Burgers
DeLise Café,aF4xIPIk7s82SXbYDv4X_g,4.0,291,1,San Francisco,CA,94133,Coffee & Tea
Grandma's Deli & Cafe,E6wgv3ieF_mR3AM5FhNyCw,4.5,141,1,San Francisco,CA,94103,Sandwiches
Peasant Pies Noe Valley,tDlYC6T-X7QT9hfc7fupQw,4.0,282,1,San Francisco,CA,94114,Soup
Java Supreme,BORik_MbIabFgzdFRVLDvQ,4.5,191,1,San Francisco,CA,94110,Breakfast & Brunch
Thee Parkside,CvpIz9x7Ju2gOsgopNOHDw,4.0,344,1,San Francisco,CA,94107,Bars
The Bitter End,H1n4hE8uLFs_W1w-j7M2ow,4.0,422,1,San Francisco,CA,94118,Pubs
Caffe Capriccio,__RnSySB3Z1rESyxOLilyw,4.0,386,1,San Francisco,CA,94133,Breakfast & Brunch
Pushkin,agUov63fwIufCj8t6pCivg,4.5,128,1,San Francisco,CA,94104,Russian
Antigua Coffee Shop,WJbmts16VK_WUEkoOKGzKw,4.5,172,1,San Francisco,CA,94116,Coffee & Tea
Wow Naan N Curry,zLvZUKm0eV5O27x4mzg-xw,3.0,1281,1,San Francisco,CA,94122,Indian
Baladie Gourmet Cafe,mTekw270OUGWBqE2J-B0eQ,3.5,485,1,San Francisco,CA,94108,Greek
Stanza Coffee,b-qKz-s2lYfWnIQJ4QukZQ,4.0,295,1,San Francisco,CA,94103,Coffee & Tea
R Bar,96N7ldbRRNJE5y8P9DsMZQ,4.0,366,1,San Francisco,CA,94109,Dive Bars
Amitis Café,A_2m0mcKEqOJ1XsqUbzUIg,4.5,134,1,San Francisco,CA,94117,Poke
The Cheesecake Factory,aSeldMKv9G6_8-gV0bjwvw,3.0,2895,2,San Francisco,CA,94102,American (New)
